State,State Code,Cause of death,Cause of death Code,Deaths,Population,Crude Rate
Michigan,26,"Urinary tract infection, site not specified",N39.0,370,9962311,3.7
Michigan,26,"Noninflammatory disorder of ovary, fallopian tube and broad ligament, unspecified",N83.9,11,9962311,Unreliable
Michigan,26,Newborn affected by premature rupture of membranes,P01.1,19,9962311,Unreliable
Michigan,26,Newborn affected by other forms of placental separation and haemorrhage,P02.1,11,9962311,Unreliable
Michigan,26,Newborn affected by chorioamnionitis,P02.7,15,9962311,Unreliable
Michigan,26,Extreme immaturity,P07.2,146,9962311,1.5
Michigan,26,Other preterm infants,P07.3,46,9962311,0.5
Michigan,26,Respiratory distress syndrome of newborn,P22.0,17,9962311,Unreliable
Michigan,26,"Bacterial sepsis of newborn, unspecified",P36.9,20,9962311,0.2
Michigan,26,Necrotizing enterocolitis of newborn,P77,11,9962311,Unreliable
Michigan,26,"Congenital malformation of heart, unspecified",Q24.9,26,9962311,0.3
Michigan,26,Hypoplasia and dysplasia of lung,Q33.6,13,9962311,Unreliable
Michigan,26,"Polycystic kidney, unspecified",Q61.3,19,9962311,Unreliable
Michigan,26,Congenital diaphragmatic hernia,Q79.0,10,9962311,Unreliable
Michigan,26,"Down syndrome, unspecified",Q90.9,54,9962311,0.5
Michigan,26,"Bradycardia, unspecified",R00.1,10,9962311,Unreliable
Michigan,26,Asphyxia,R09.0,12,9962311,Unreliable
Michigan,26,Respiratory arrest,R09.2,31,9962311,0.3
Michigan,26,Malaise and fatigue,R53,24,9962311,0.2
Michigan,26,Senility,R54,95,9962311,1
Michigan,26,Other and unspecified convulsions,R56.8,34,9962311,0.3
Michigan,26,Cardiogenic shock,R57.0,31,9962311,0.3
Michigan,26,"Haemorrhage, not elsewhere classified",R58,21,9962311,0.2
Michigan,26,Other lack of expected normal physiological development,R62.8,110,9962311,1.1
Michigan,26,Cachexia,R64,11,9962311,Unreliable
Michigan,26,Other specified general symptoms and signs,R68.8,33,9962311,0.3
Michigan,26,Abnormal findings on diagnostic imaging of lung,R91,14,9962311,Unreliable
Michigan,26,Sudden infant death syndrome - SIDS,R95,28,9962311,0.3
Michigan,26,Instantaneous death,R96.0,14,9962311,Unreliable
Michigan,26,Other ill-defined and unspecified causes of mortality,R99,113,9962311,1.1
Michigan,26,"Pedestrian injured in collision with car, pick-up truck or van, traffic accident",V03.1,41,9962311,0.4
Michigan,26,Pedestrian injured in traffic accident involving other and unspecified motor vehicles,V09.2,104,9962311,1
Michigan,26,"Motorcycle rider injured in collision with pedestrian or animal, driver injured in traffic accident",V20.4,11,9962311,Unreliable
Michigan,26,"Motorcycle rider injured in collision with car, pick-up truck or van, driver injured in traffic accident",V23.4,28,9962311,0.3
Michigan,26,"Motorcycle rider injured in collision with fixed or stationary object, driver injured in traffic accident",V27.4,16,9962311,Unreliable
Michigan,26,Driver injured in collision with other and unspecified motor vehicles in traffic accident,V29.4,25,9962311,0.3
Michigan,26,Motorcycle rider [any] injured in unspecified traffic accident,V29.9,27,9962311,0.3
Michigan,26,"Car occupant injured in collision with car, pick-up truck or van, driver injured in traffic accident",V43.5,18,9962311,Unreliable
Michigan,26,"Car occupant injured in collision with car, pick-up truck or van, passenger injured in traffic accident",V43.6,10,9962311,Unreliable
Michigan,26,"Car occupant injured in collision with fixed or stationary object, driver injured in traffic accident",V47.5,33,9962311,0.3
Michigan,26,"Car occupant injured in noncollision transport accident, driver injured in traffic accident",V48.5,11,9962311,Unreliable
Michigan,26,Car occupant [any] injured in unspecified traffic accident,V49.9,24,9962311,0.2
Michigan,26,Driver of all-terrain or other off-road motor vehicle injured in nontraffic accident,V86.5,19,9962311,Unreliable
Michigan,26,Person injured in collision between other specified motor vehicles (traffic),V87.7,158,9962311,1.6
Michigan,26,"Person injured in unspecified motor-vehicle accident, traffic",V89.2,374,9962311,3.8
Michigan,26,"Fall on same level from slipping, tripping and stumbling",W01,20,9962311,0.2
Michigan,26,Fall involving wheelchair,W05,14,9962311,Unreliable
Michigan,26,Fall involving bed,W06,34,9962311,0.3
Michigan,26,Fall involving chair,W07,10,9962311,Unreliable
Michigan,26,Fall on and from stairs and steps,W10,90,9962311,0.9
Michigan,26,Fall on and from ladder,W11,14,9962311,Unreliable
Michigan,26,"Fall from, out of or through building or structure",W13,19,9962311,Unreliable
Michigan,26,Other fall on same level,W18,246,9962311,2.5
Michigan,26,Unspecified fall,W19,683,9962311,6.9
Michigan,26,"Struck by thrown, projected or falling object",W20,22,9962311,0.2
Michigan,26,Drowning and submersion while in bath-tub,W65,10,9962311,Unreliable
Michigan,26,Drowning and submersion while in swimming-pool,W67,12,9962311,Unreliable
Michigan,26,Drowning and submersion while in natural water,W69,39,9962311,0.4
Michigan,26,Unspecified drowning and submersion,W74,30,9962311,0.3
Michigan,26,Accidental suffocation and strangulation in bed,W75,45,9962311,0.5
Michigan,26,Inhalation and ingestion of food causing obstruction of respiratory tract,W79,48,9962311,0.5
Michigan,26,Inhalation and ingestion of other objects causing obstruction of respiratory tract,W80,109,9962311,1.1
Michigan,26,Unspecified threat to breathing,W84,25,9962311,0.3
Michigan,26,Exposure to uncontrolled fire in building or structure,X00,53,9962311,0.5
Michigan,26,"Exposure to unspecified smoke, fire and flames",X09,10,9962311,Unreliable
Michigan,26,Exposure to excessive natural cold,X31,37,9962311,0.4
Michigan,26,"Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics",X40,11,9962311,Unreliable
Michigan,26,"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified",X41,60,9962311,0.6
Michigan,26,"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X42,1426,9962311,14.3
Michigan,26,"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X44,690,9962311,6.9
Michigan,26,Accidental poisoning by and exposure to alcohol,X45,60,9962311,0.6
Michigan,26,Accidental poisoning by and exposure to other gases and vapours,X47,49,9962311,0.5
Michigan,26,Exposure to unspecified factor causing fracture,X59.0,117,9962311,1.2
Michigan,26,Exposure to unspecified factor causing other and unspecified injury,X59.9,358,9962311,3.6
Michigan,26,"Intentional self-poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics",X60,10,9962311,Unreliable
Michigan,26,"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified",X61,27,9962311,0.3
Michigan,26,"Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified",X62,20,9962311,0.2
Michigan,26,"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances",X64,132,9962311,1.3
Michigan,26,Intentional self-poisoning by and exposure to other gases and vapours,X67,49,9962311,0.5
Michigan,26,"Intentional self-harm by hanging, strangulation and suffocation",X70,432,9962311,4.3
Michigan,26,Intentional self-harm by drowning and submersion,X71,13,9962311,Unreliable
Michigan,26,Intentional self-harm by handgun discharge,X72,78,9962311,0.8
Michigan,26,"Intentional self-harm by rifle, shotgun and larger firearm discharge",X73,125,9962311,1.3
Michigan,26,Intentional self-harm by other and unspecified firearm discharge,X74,479,9962311,4.8
Michigan,26,Intentional self-harm by sharp object,X78,27,9962311,0.3
Michigan,26,Intentional self-harm by jumping from a high place,X80,18,9962311,Unreliable
Michigan,26,Intentional self-harm by jumping or lying before moving object,X81,11,9962311,Unreliable
Michigan,26,Intentional self-harm by unspecified means,X84,14,9962311,Unreliable
Michigan,26,"Assault by hanging, strangulation and suffocation",X91,15,9962311,Unreliable
Michigan,26,"Assault by rifle, shotgun and larger firearm discharge",X94,12,9962311,Unreliable
Michigan,26,Assault by other and unspecified firearm discharge,X95,422,9962311,4.2
Michigan,26,Assault by sharp object,X99,49,9962311,0.5
Michigan,26,Assault by unspecified means,Y09,50,9962311,0.5
Michigan,26,"Poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified, undetermined intent",Y11,13,9962311,Unreliable
Michigan,26,"Poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified, undetermined intent",Y12,56,9962311,0.6
Michigan,26,"Poisoning by and exposure to other and unspecified drugs, medicaments and biological substances, undetermined intent",Y14,244,9962311,2.4
Michigan,26,"Hanging, strangulation and suffocation, undetermined intent",Y20,10,9962311,Unreliable
Michigan,26,"Exposure to smoke, fire and flames, undetermined intent",Y26,11,9962311,Unreliable
Michigan,26,"Unspecified event, undetermined intent",Y34,21,9962311,0.2
Michigan,26,Surgical operation with transplant of whole organ,Y83.0,10,9962311,Unreliable
Michigan,26,Surgical operation with implant of artificial internal device,Y83.1,28,9962311,0.3
Michigan,26,"Surgical operation with anastomosis, bypass or graft",Y83.2,12,9962311,Unreliable
Michigan,26,"Surgical procedure, unspecified",Y83.9,32,9962311,0.3
Michigan,26,Other medical procedures,Y84.8,12,9962311,Unreliable
Michigan,26,Sequelae of motor-vehicle accident,Y85.0,30,9962311,0.3
Michigan,26,Sequelae of other accidents,Y86,31,9962311,0.3
Minnesota,27,Enterocolitis due to Clostridium difficile,A04.7,64,5576606,1.1
Minnesota,27,Gastroenteritis and colitis of unspecified origin,A09.9,26,5576606,0.5
Minnesota,27,Septicaemia due to Staphylococcus aureus,A41.0,13,5576606,Unreliable
Minnesota,27,Septicaemia due to other Gram-negative organisms,A41.5,17,5576606,Unreliable
Minnesota,27,"Septicaemia, unspecified",A41.9,354,5576606,6.3
Minnesota,27,"Staphylococcal infection, unspecified",A49.0,10,5576606,Unreliable
Minnesota,27,Chronic viral hepatitis C,B18.2,52,5576606,0.9
Minnesota,27,HIV disease resulting in other specified conditions,B23.8,11,5576606,Unreliable
Minnesota,27,Sequelae of other specified infectious and parasitic diseases,B94.8,15,5576606,Unreliable
Minnesota,27,Other and unspecified infectious diseases,B99,11,5576606,Unreliable
Minnesota,27,"Tongue, unspecified - Malignant neoplasms",C02.9,37,5576606,0.7
Minnesota,27,"Mouth, unspecified - Malignant neoplasms",C06.9,24,5576606,0.4
Minnesota,27,Malignant neoplasm of parotid gland,C07,15,5576606,Unreliable
Minnesota,27,"Tonsil, unspecified - Malignant neoplasms",C09.9,22,5576606,0.4
Minnesota,27,"Oropharynx, unspecified - Malignant neoplasms",C10.9,20,5576606,0.4
Minnesota,27,"Pharynx, unspecified - Malignant neoplasms",C14.0,12,5576606,Unreliable
Minnesota,27,"Oesophagus, unspecified - Malignant neoplasms",C15.9,279,5576606,5
Minnesota,27,Cardia - Malignant neoplasms,C16.0,17,5576606,Unreliable
Minnesota,27,"Stomach, unspecified - Malignant neoplasms",C16.9,126,5576606,2.3
Minnesota,27,Duodenum - Malignant neoplasms,C17.0,15,5576606,Unreliable
Minnesota,27,"Small intestine, unspecified - Malignant neoplasms",C17.9,12,5576606,Unreliable
Minnesota,27,Appendix - Malignant neoplasms,C18.1,20,5576606,0.4
Minnesota,27,"Colon, unspecified - Malignant neoplasms",C18.9,541,5576606,9.7
Minnesota,27,Malignant neoplasm of rectosigmoid junction,C19,52,5576606,0.9
Minnesota,27,Malignant neoplasm of rectum,C20,140,5576606,2.5
Minnesota,27,"Anus, unspecified - Malignant neoplasms",C21.0,10,5576606,Unreliable
Minnesota,27,Liver cell carcinoma - Malignant neoplasms,C22.0,188,5576606,3.4
Minnesota,27,Intrahepatic bile duct carcinoma - Malignant neoplasms,C22.1,146,5576606,2.6
Minnesota,27,"Liver, unspecified - Malignant neoplasms",C22.9,54,5576606,1
Minnesota,27,Malignant neoplasm of gallbladder,C23,32,5576606,0.6
Minnesota,27,"Biliary tract, unspecified - Malignant neoplasms",C24.9,18,5576606,Unreliable
Minnesota,27,Head of pancreas - Malignant neoplasms,C25.0,13,5576606,Unreliable
Minnesota,27,"Pancreas, unspecified - Malignant neoplasms",C25.9,750,5576606,13.4
Minnesota,27,Ill-defined sites within the digestive system - Malignant neoplasms,C26.9,36,5576606,0.6
Minnesota,27,"Larynx, unspecified - Malignant neoplasms",C32.9,26,5576606,0.5
Minnesota,27,"Upper lobe, bronchus or lung - Malignant neoplasms",C34.1,27,5576606,0.5
Minnesota,27,"Lower lobe, bronchus or lung - Malignant neoplasms",C34.3,12,5576606,Unreliable
Minnesota,27,"Bronchus or lung, unspecified - Malignant neoplasms",C34.9,2273,5576606,40.8
Minnesota,27,"Bone and articular cartilage, unspecified - Malignant neoplasms",C41.9,14,5576606,Unreliable
Minnesota,27,"Malignant melanoma of skin, unspecified - Malignant neoplasms",C43.9,115,5576606,2.1
Minnesota,27,Skin of scalp and neck - Malignant neoplasms,C44.4,29,5576606,0.5
Minnesota,27,"Malignant neoplasm of skin, unspecified - Malignant neoplasms",C44.9,22,5576606,0.4
Minnesota,27,"Mesothelioma, unspecified - Malignant neoplasms",C45.9,40,5576606,0.7
Minnesota,27,"Peritoneum, unspecified - Malignant neoplasms",C48.2,21,5576606,0.4
Minnesota,27,Connective and soft tissue of abdomen - Malignant neoplasms,C49.4,10,5576606,Unreliable
Minnesota,27,"Connective and soft tissue, unspecified - Malignant neoplasms",C49.9,59,5576606,1.1
Minnesota,27,"Breast, unspecified - Malignant neoplasms",C50.9,620,5576606,11.1
Minnesota,27,"Vulva, unspecified - Malignant neoplasms",C51.9,25,5576606,0.4
Minnesota,27,"Cervix uteri, unspecified - Malignant neoplasms",C53.9,47,5576606,0.8
Minnesota,27,Endometrium - Malignant neoplasms,C54.1,116,5576606,2.1
Minnesota,27,"Malignant neoplasm of uterus, part unspecified",C55,65,5576606,1.2
Minnesota,27,Malignant neoplasm of ovary,C56,217,5576606,3.9
Minnesota,27,Fallopian tube - Malignant neoplasms,C57.0,35,5576606,0.6
Minnesota,27,Malignant neoplasm of prostate,C61,582,5576606,10.4
Minnesota,27,"Malignant neoplasm of kidney, except renal pelvis",C64,231,5576606,4.1
Minnesota,27,"Bladder, unspecified - Malignant neoplasms",C67.9,256,5576606,4.6
Minnesota,27,"Brain, unspecified - Malignant neoplasms",C71.9,269,5576606,4.8
Minnesota,27,Malignant neoplasm of thyroid gland,C73,28,5576606,0.5
Minnesota,27,Abdomen - Malignant neoplasms,C76.2,16,5576606,Unreliable
Minnesota,27,Secondary malignant neoplasm of retroperitoneum and peritoneum - Malignant neoplasms,C78.6,21,5576606,0.4
Minnesota,27,Secondary malignant neoplasm of liver - Malignant neoplasms,C78.7,30,5576606,0.5
Minnesota,27,Secondary malignant neoplasm of brain and cerebral meninges - Malignant neoplasms,C79.3,14,5576606,Unreliable
Minnesota,27,Secondary malignant neoplasm of other specified sites - Malignant neoplasms,C79.8,32,5576606,0.6
Minnesota,27,Malignant neoplasm without specification of site,C80,562,5576606,10.1
Minnesota,27,"Hodgkin disease, unspecified",C81.9,13,5576606,Unreliable
Minnesota,27,"Follicular non-Hodgkin lymphoma, unspecified",C82.9,22,5576606,0.4
Minnesota,27,Non-Hodgkin lymphoma small cleaved cell (diffuse),C83.1,34,5576606,0.6
Minnesota,27,Non-Hodgkin lymphoma large cell (diffuse),C83.3,108,5576606,1.9
Minnesota,27,Other and unspecified T-cell lymphomas - Malignant neoplasms,C84.5,19,5576606,Unreliable
Minnesota,27,"B-cell lymphoma, unspecified - Malignant neoplasms",C85.1,82,5576606,1.5
Minnesota,27,"Non-Hodgkin lymphoma, unspecified type",C85.9,137,5576606,2.5
Minnesota,27,Multiple myeloma - Malignant neoplasms,C90.0,186,5576606,3.3
Minnesota,27,Acute lymphoblastic leukaemia - Malignant neoplasms,C91.0,22,5576606,0.4
Minnesota,27,Chronic lymphocytic leukaemia - Malignant neoplasms,C91.1,95,5576606,1.7
Minnesota,27,Acute myeloid leukaemia - Malignant neoplasms,C92.0,209,5576606,3.7
Minnesota,27,Chronic myeloid leukaemia - Malignant neoplasms,C92.1,27,5576606,0.5
Minnesota,27,Other myeloid leukaemia - Malignant neoplasms,C92.7,18,5576606,Unreliable
Minnesota,27,Acute leukaemia of unspecified cell type - Malignant neoplasms,C95.0,27,5576606,0.5
Minnesota,27,"Leukaemia, unspecified - Malignant neoplasms",C95.9,10,5576606,Unreliable
Minnesota,27,Malignant neoplasms of independent (primary) multiple sites,C97,91,5576606,1.6
Minnesota,27,"Brain, unspecified - Uncertain neoplasms",D43.2,33,5576606,0.6
Minnesota,27,"Myelodysplastic syndrome, unspecified - Uncertain neoplasms",D46.9,139,5576606,2.5
Minnesota,27,Chronic myeloproliferative disease - Uncertain neoplasms,D47.1,28,5576606,0.5
Minnesota,27,"Neoplasm of uncertain or unknown behaviour, unspecified - Uncertain neoplasms",D48.9,10,5576606,Unreliable
Minnesota,27,"Aplastic anaemia, unspecified",D61.9,11,5576606,Unreliable
Minnesota,27,Acute posthaemorrhagic anaemia,D62,10,5576606,Unreliable
Minnesota,27,"Anaemia, unspecified",D64.9,53,5576606,1
Minnesota,27,"Sarcoidosis, unspecified",D86.9,11,5576606,Unreliable
Minnesota,27,"Hypothyroidism, unspecified",E03.9,16,5576606,Unreliable
Minnesota,27,"Insulin-dependent diabetes mellitus, with ketoacidosis",E10.1,10,5576606,Unreliable
Minnesota,27,"Insulin-dependent diabetes mellitus, with renal complications",E10.2,28,5576606,0.5
Minnesota,27,"Insulin-dependent diabetes mellitus, with multiple complications",E10.7,12,5576606,Unreliable
Minnesota,27,"Insulin-dependent diabetes mellitus, without complications",E10.9,45,5576606,0.8
Minnesota,27,"Non-insulin-dependent diabetes mellitus, with renal complications",E11.2,230,5576606,4.1
Minnesota,27,"Non-insulin-dependent diabetes mellitus, with peripheral circulatory complications",E11.5,45,5576606,0.8
Minnesota,27,"Non-insulin-dependent diabetes mellitus, with multiple complications",E11.7,53,5576606,1
Minnesota,27,"Non-insulin-dependent diabetes mellitus, without complications",E11.9,250,5576606,4.5
Minnesota,27,"Unspecified diabetes mellitus, with ketoacidosis",E14.1,35,5576606,0.6
Minnesota,27,"Unspecified diabetes mellitus, with renal complications",E14.2,235,5576606,4.2
Minnesota,27,"Unspecified diabetes mellitus, with peripheral circulatory complications",E14.5,39,5576606,0.7
Minnesota,27,"Unspecified diabetes mellitus, with multiple complications",E14.7,44,5576606,0.8
Minnesota,27,"Unspecified diabetes mellitus, without complications",E14.9,249,5576606,4.5
